id,time,group,OTU.1,OTU.2,OTU.3,OTU.4,OTU.5,OTU.6,OTU.7,OTU.8,OTU.9,OTU.10,OTU.11,OTU.12,OTU.13,OTU.14,OTU.15,OTU.16,OTU.17,OTU.18,OTU.19,OTU.20,OTU.21,OTU.22,OTU.23,OTU.24,OTU.25,OTU.26,OTU.27,OTU.28,OTU.29,OTU.30,OTU.31,OTU.32,OTU.33,OTU.34
s19,11,Control,0.01850362,0.003620274,0,0.002011263,0,0.002815768,0.188254224,0,0.003218021,0.257039421,0.011263073,0,0.000804505,0.002413516,0.000402253,0.026950925,0.224456959,0.004424779,0.001609011,0,0.012469831,0.022526146,0.002011263,0.000804505,0.108608206,0.030168946,0.002011263,0.04465004,0.006436042,0.004827031,0.017699115,0,0,0
s19,12,Control,0.003749331,0.01981789,0,0.006427424,0,0.000535619,0.220139261,0,0.004284949,0.288698447,0.063203,0,0.000535619,0.002678093,0.000535619,0.002142475,0.218532405,0.001606856,0,0,0.001606856,0.040707017,0,0,0.005356186,0.09051955,0,0,0.006963042,0,0.021960364,0,0,0
s20,1,Control,0.011752757,0.006819501,0.000870575,0.000290192,0,0.140887986,0.194138131,0.000870575,0.003047011,0.120864771,0.024521184,0.00377249,0.026842716,0.000435287,0.098520023,0.00478816,0,0.001160766,0,0,0.052669762,0.000435287,0,0,0.252176436,0.00957632,0.019587928,0.007980267,0.001160766,0,0.015815438,0.00101567,0,0
s20,2,Control,0.033139849,0.004319654,0.000944924,6.75E-05,0.000404968,0.012486501,0.2475027,0.000539957,0.003037257,0.115550756,0.004319654,0.001552376,0.016536177,0.000404968,6.75E-05,0.002159827,0.004184665,0.000202484,0,0,0.066482181,0,0.00087743,0.004589633,0.38438175,0.01100162,0.049743521,0.014916307,0.004657127,0.000337473,0.00924676,0.001957343,0.003172246,0.001214903
s20,3,Control,0.032570183,0.000545108,0.000545108,0.000136277,0,0.137503407,0.591169256,0,0.003952031,0.094712456,0.000408831,0.003406923,0.002589261,0.000681385,0.000408831,0.000272554,0.032297629,0.000136277,0,0,0.000136277,0.002180431,0.000681385,0,0.022349414,0.009539384,0.032570183,0.001635323,0.0017716,0.000408831,0.014717907,0.002180431,0.010493322,0
s20,4,Control,0.068454079,0.026485209,0.000733437,0.000325972,0.000733437,0.080107571,0.195583082,0.003422704,0.013446337,0.176269253,0.021025181,0.002118817,0.008230788,0.000407465,0,0.004645098,0.01711352,0.00081493,0,0,0.000570451,0.000488958,0.000570451,0,0.263874175,0.009860647,0.061119713,0.008067802,0.009616168,0.00358569,0.010675577,0.00497107,0.005378535,0.001303887
s20,5,Control,0.201942346,0.004624634,0.000616618,0.001541545,0.001233236,0.028826885,0.398180977,0.018036072,0.002312317,0.149683983,0,0,0.00724526,0.000924927,0.008324341,0.005241252,0.014952983,0.000154155,0,0,0.008016032,0.00277478,0,0.012948975,0.006474487,0.025127177,0.039001079,0.007861878,0.006936951,0,0.042238323,0.003853862,0.000924927,0
s20,6,Control,0.082624211,0.02278342,0.003568488,0.002470491,0,0.015920944,0.301948943,0.028273401,0,0.318144387,0.000274499,0,0.001372495,0.001646994,0,0,0.0285479,0.000548998,0,0,0,0.001097996,0.000274499,0,0.007136975,0.031018391,0.096898161,0.004391985,0.016744441,0,0.027449904,0,0.006862476,0
s20,7,Control,0.000932091,0.014780293,0,0.000266312,0.000133156,0.036484687,0.40159787,0,0,0.160585886,0.00159787,0.003462051,0.012250333,0,0.032490013,0.001997337,0.009720373,0.000266312,0,0,0.002396804,0.000399467,0,0.008788282,0.26138482,0.008655127,0.001464714,0.010785619,0.010785619,0,0.018641811,0,0.000133156,0
s20,8,Control,0.007315289,0.004754938,0.002560351,0.001828822,0.000365764,0.08961229,0.108632041,0,0.005486467,0.216898318,0.164594002,0.006949525,0.004754938,0.001463058,0,0,0,0.000365764,0,0,0,0.015727871,0.001097293,0,0.138258961,0.065106072,0.058522312,0.041331383,0.017190929,0,0.035479151,0.011338698,0.000365764,0
s20,9,Control,0.13904423,0.004067107,0,0.001016777,0,0.176156584,0.042958821,0,0.000508388,0.143365531,0.03990849,0.007371632,0.002033554,0,0,0.063294357,0.027452974,0.001016777,0.001016777,0,0.003812913,0,0.000762583,0,0.156075242,0.029740722,0.046009151,0.003050331,0.003304525,0.011692933,0.024402644,0,0.001016777,0.070920183
s20,10,Control,0.035019455,0.030899519,0.000228885,0.001831083,0.000228885,0.01373312,0.491187915,0.015106432,0.002975509,0.192950332,0,0,0.001144427,0,0.032043946,0.006179904,0.041428244,0.000228885,0.001144427,0,0.000915541,0,0,0,0.043030442,0.015564202,0.009384299,0.009155413,0.01029984,0,0.041199359,0,0.004119936,0
s20,11,Control,0.023122423,0.014339487,0.001613192,0.001433949,0.000896218,0.04391468,0.294317978,0,0.002867898,0.16615881,0.091951963,0,0.001613192,0.007169744,0.028141244,0.000716974,0.021150744,0,0,0,0.006452769,0.003405628,0.000896218,0,0.218139452,0.006094282,0.01846209,0.010037641,0.000358487,0,0.031009141,0.005198064,0.000537731,0
s20,12,Control,0.00884796,0.004333695,0.00288913,0.001805706,0,0.020585049,0.282412423,0.001625135,0.000180571,0.103647526,0.021849043,0.003611412,0.000180571,0.001805706,0,0,0.076742506,0,0,0,0.003250271,0.000180571,0,0,0.403936439,0.006319971,0.022932467,0.001263994,0.003972553,0.001625135,0.016251354,0.002708559,0.007042254,0
